id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18892011,Inspiration Pt Guesthouse with Private Patio,201860039,Anjelique,,Regis,39.78938,-105.05504,Entire home/apt,87,2,250,2021-01-17,5.63,1,17
18934488,Stroll Capitol Hill from a Cozy Foursquare Home,2086212,Will & Todd,,Capitol Hill,39.73565,-104.97643,Entire home/apt,89,2,167,2021-01-25,4.95,1,141
18950106,"Art District Charm, Walk to Downtown",101625007,Gladys,,Lincoln Park,39.73532,-105.00005,Entire home/apt,111,1,242,2021-01-25,5.47,1,48
18957990,A MASTER ROOM IN A GREAT HOUSE CLOSE TO DOWNTOWN,94413859,Joe,,Mar Lee,39.6856,-105.02746,Private room,79,30,11,2018-06-16,0.25,3,1
18963379,Amazing Downtown Views! Coors Field Larimer St!,132247248,Dana And Patrick,,Union Station,39.75022,-104.99652,Entire home/apt,99,30,130,2020-03-31,2.91,1,330
19016770,"Bright, Modern Tennyson Home",1818792,Clarissa & Rich,,Berkeley,39.77363,-105.04838,Entire home/apt,155,29,14,2018-09-27,0.33,1,60
19018085,The Wildflower Suite,132697574,Kristen,,Washington Virginia Vale,39.7002,-104.92349,Private room,60,2,51,2019-10-07,1.15,1,178
19053449,1880s RowHouse Steps To Downtown 420 Friendly,12740723,Roger,,Five Points,39.74862,-104.98258,Entire home/apt,158,3,141,2021-01-28,3.23,3,43
19065322,"2 bedroom Cheesman Park, free off street parking",133092562,Erik,,Cheesman Park,39.73095,-104.97168,Entire home/apt,81,1,147,2021-01-29,3.32,1,159
19066519,Modern Cap Hill Furnished Apartment,83333180,Veronique,,Capitol Hill,39.73392,-104.97807,Entire home/apt,46,180,0,,,1,0
19081867,AN EXCLUSIVE SECOND ROOM CLOSE TO DOWNTOWN,94413859,Joe,,Mar Lee,39.6856,-105.02746,Private room,49,30,9,2018-05-31,0.20,3,365
19120931,Charming 1 BD/BA Old Victorian in Platt Park,91389786,Sheri,,Platt Park,39.69501,-104.9821,Private room,74,2,23,2020-07-28,0.53,2,90
19121239,Charming house in quaint Platt Park Denver,91389786,Sheri,,Platt Park,39.6935,-104.98086,Entire home/apt,107,2,4,2019-07-07,0.10,2,88
19123588,Sweet Urban Home with a FREE bottle of wine!,63715244,Renee And Ryan,,Highland,39.76127,-105.00517,Entire home/apt,250,2,179,2021-01-26,4.76,1,35
19141160,30 Day Minimum 1 Bed 1 Bath in Baker Neighborhood,115403173,Jason,,Baker,39.71979,-104.99064,Entire home/apt,50,30,261,2020-12-29,5.88,1,277
19170996,Location! East Wash park house!,4657393,Nanci,,Washington Park,39.70075,-104.96777,Entire home/apt,100,29,1,2017-07-10,0.02,1,338
19180922,Huddle Around the Fire Pit at a Spacious Victorian Sanctuary,24417705,Caroline,,Highland,39.76183,-105.00697,Entire home/apt,500,30,196,2020-09-24,4.68,1,0
19195333,Blue Dream: Quadplex in Denver's Historic Clayton,1312372,Cynthia,,Clayton,39.7642,-104.95442,Entire home/apt,99,30,63,2020-02-16,1.43,1,49
19207597,Beautiful Guest House  Berkeley/Highlands/Downtown,2161,Ben,,Berkeley,39.77227,-105.03243,Entire home/apt,93,1,235,2021-01-27,5.41,1,51
19250754,"Walk to Downtown Denver, Breweries, And More!",12085516,Savoye,,Lincoln Park,39.73727,-105.00353,Entire home/apt,203,2,26,2020-10-18,0.60,1,9
19270133,BROOKS TOWER 1 BEDROOM CONDO IN DOWNTOWN DENVER,24157036,Angela,,CBD,39.74605,-104.99617,Entire home/apt,100,30,3,2020-10-11,0.29,39,53
19308744,A GREAT 3 BEDROOM APARTMENT IN A HOUSE CENTRAL DEN,94413859,Joe,,Mar Lee,39.6856,-105.02746,Entire home/apt,149,30,0,,,3,365
19309366,"SoBo Retreat: Location, location, location!",3832904,Julie,,Speer,39.71607,-104.98454,Private room,70,4,114,2020-08-08,2.60,1,30
19314022,Stunning Views From High-Rise With Parking in Denver's Heart,1034191,Kyle,,Five Points,39.75656,-104.99225,Entire home/apt,128,1,151,2021-01-23,3.43,1,20
19332452,Inca Baker B&B: Private Home with Fenced in Yard!,20669428,Brianna,,Baker,39.719,-104.99877,Entire home/apt,175,3,11,2020-12-28,0.25,1,0
19345497,"50% off monthly, Superlative property",114383856,David,,Sloan Lake,39.74975,-105.02716,Entire home/apt,420,14,23,2020-10-11,0.53,2,269
19387026,The Wish Room in Congress Park,1313972,Heather,,Congress Park,39.73309,-104.9505,Private room,60,2,17,2020-08-06,0.42,3,151
19404313,Spacious 4 bedroom house great for families.,60080096,Margo,,Stapleton,39.75208,-104.88373,Entire home/apt,375,2,29,2020-09-27,0.66,1,67
19435120,Sanctuary Suite in City Hot Tub Congress Park,128258813,David And Cathy,,Congress Park,39.73128,-104.94317,Entire home/apt,123,1,435,2021-01-24,9.98,1,43
19436341,"Luxurious, Cozy & Quiet Home Centrally Located",133932923,Paige,,Stapleton,39.78941,-104.88567,Entire home/apt,281,3,87,2021-01-03,2.04,1,249
19436429,| The Chill Bungalow | Outdoor Sanctuary |,35168746,Emmy And Cameron,,Chaffee Park,39.79041,-105.01771,Entire home/apt,157,1,255,2021-01-21,5.80,1,215
19437073,"NEW! 2BR Townhouse, private deck/hot tub/Arcade!",61029179,Joe,,City Park West,39.74873,-104.97283,Entire home/apt,248,3,82,2021-01-04,1.87,1,24
19438094,Newly Built Denver Apartment by Park in Stapleton!,121718072,Evolve Vacation Rental,,Stapleton,39.76793,-104.88155,Entire home/apt,89,2,1,2019-07-05,0.05,9,0
19475279,Farmhouse style half duplex in popular Sunnyside,133601777,Tiffany,,Chaffee Park,39.78437,-105.01848,Entire home/apt,69,30,56,2021-01-04,1.29,1,31
19485187,1880s Historic Oasis 3 Bedroom Steps From Downtown,12740723,Roger,,Five Points,39.74944,-104.98334,Entire home/apt,270,3,28,2020-08-09,0.67,3,28
19501629,Cozy Lincoln Park Apt - Close to Convention Center,164694,Brooke,,Lincoln Park,39.73819,-105.00138,Entire home/apt,85,1,250,2020-10-16,5.73,1,102
19503543,Central Denver Oasis with HOT TUB !!!,49223382,Mountain View,,City Park West,39.74049,-104.9715,Entire home/apt,242,1,360,2021-01-18,8.24,4,44
19508161,SoSlo Bungalow,14566565,Jay,,West Colfax,39.74099,-105.03727,Entire home/apt,235,7,8,2019-11-16,0.19,1,364
19548421,"Modern, Well Equipped Apartment",70695518,Stefani,,Sloan Lake,39.75663,-105.03797,Entire home/apt,65,2,238,2021-01-24,5.48,1,64
19575238,Professionally Cleaned Cozy 1 Bedroom Condo,29171653,Rob,,Hale,39.73288,-104.93202,Entire home/apt,57,30,15,2020-10-31,0.37,2,213
19592823,Spacious 1BR Near DTWN 5 Min Walk Stadium Museum,123049444,Julie,,Jefferson Park,39.75184,-105.01961,Private room,140,2,27,2020-01-31,0.62,1,89
19612247,420 Friendly Cozy first floor  with 2 bedrooms.,137923420,Sandra,,Chaffee Park,39.79011,-105.01354,Entire home/apt,89,2,49,2019-09-02,1.13,1,0
19623372,Explore Denver in this cute and quiet private room,87631854,Teal,,Clayton,39.76558,-104.94349,Private room,32,30,7,2020-12-18,0.17,2,139
19624348,Walk to Top Restaurants From Platt Park Retreat,11496272,Listy,,Platt Park,39.68814,-104.9778,Entire home/apt,79,1,223,2021-01-26,5.14,1,111
19624590,Cute and quiet private room in Denver,87631854,Teal,,Clayton,39.766,-104.94441,Private room,30,30,8,2020-11-30,0.23,2,40
19671778,"Sherpa Niwas, Your Home in Denver, CO",138521755,Pemba,,Montbello,39.78078,-104.83739,Private room,40,1,512,2021-01-10,12.14,1,42
19714594,Red Room for 2 in large 420 friendly home,68217974,Tobi,,Regis,39.78872,-105.04282,Private room,55,1,115,2020-07-18,2.97,3,0
19751421,Updated Victorian Bungalow in  Sunnyside,54348240,Troy,,Sunnyside,39.77404,-105.01055,Entire home/apt,100,30,251,2020-03-19,6.19,1,0
19751569,Socially Isolate at the Logan St. Urban Refuge,28563486,Cindy,,Speer,39.71762,-104.98206,Entire home/apt,112,2,104,2020-12-27,2.43,1,330
19786959,Garden Apartment in a Stately Capitol Hill Victorian House,139708872,Miles And Annie,,Cheesman Park,39.736,-104.97179,Entire home/apt,193,2,144,2021-01-03,3.34,1,330
19790029,Private Room and Living Room at the Mission House!,8654069,David And Stephanie,,Baker,39.71432,-104.99196,Private room,82,2,52,2020-09-16,1.21,2,75
19848263,Modern Carriage House Loft in Popular Platt Park,45200960,Tom,,Platt Park,39.68496,-104.98078,Entire home/apt,86,2,138,2021-01-15,3.64,1,203
19860064,Ice House Lofts 5th Floor Unit,24157036,Angela,,Union Station,39.75464,-104.99765,Entire home/apt,195,30,1,2020-10-21,0.29,39,337
19860199,1 Bedroom on 34th Floor with Spire Skyclub Access,24157036,Angela,,CBD,39.74365,-104.99474,Entire home/apt,189,30,2,2020-07-22,0.07,39,364
19862324,South Broadway Artist Suite,22987983,Juliet,,Speer,39.71633,-104.97957,Entire home/apt,60,30,87,2019-06-24,2.01,1,87
19873257,"Adorable, central, cozy loft with deck!",17299124,Katie,,Cole,39.76668,-104.96607,Entire home/apt,85,1,333,2021-01-31,7.81,3,296
19893591,Entire 700 sq ft basement private entrance petsok!,48767054,Lee,,Sunnyside,39.77412,-105.02231,Private room,58,1,411,2021-01-30,9.67,1,9
19931204,"Cozy, Bright Capitol Hill Carriage House: KING BED",102128560,Jill,,Capitol Hill,39.73161,-104.97457,Entire home/apt,134,1,164,2021-01-01,3.82,2,0
19950732,The South Broadway Abode,141408752,Justine,,Baker,39.72136,-104.99506,Entire home/apt,95,30,67,2019-02-18,1.57,1,161
19965849,The Alluring Sanctuary with Private Balcony,141560792,James + Katherine,,Baker,39.72078,-104.99364,Entire home/apt,95,30,76,2019-02-27,1.79,1,111
19984748,Charming garden level suite with private entrance,125745643,Polly,,Cory - Merrill,39.68675,-104.9422,Entire home/apt,92,2,50,2021-01-17,1.32,1,363
19993429,"Bright lights, big city!  Downtown High-rise",140584681,John,,CBD,39.74679,-104.99559,Entire home/apt,105,30,12,2020-11-22,0.35,1,296
19998483,Charming Carriage House Apartment near Hospitals,16865529,Tim,,Whittier,39.75123,-104.97191,Entire home/apt,50,30,13,2020-12-24,0.31,2,63
20009659,Wash Park Dream Home,142037301,Brooke,,Washington Park,39.69291,-104.95986,Private room,70,2,29,2020-08-16,0.69,1,83
20022219,Queen Irene's B&B  (Upper Level) (Secured Parking),139737649,Juan,,Washington Park West,39.70746,-104.98663,Private room,103,2,25,2020-10-18,0.60,2,179
20027486,"Beautiful suite,  private patio & entry, Denver",71512884,Michelle,,South Park Hill,39.74309,-104.90544,Entire home/apt,54,2,117,2020-12-29,2.85,1,167
20076567,Private bedroom available for monthly rent,531267,Shelley,,University Hills,39.65816,-104.93021,Private room,25,30,9,2020-11-30,0.27,2,239
20091302,Stunning City Views in LoDo,2533748,Gerald,,Union Station,39.75605,-105.00226,Entire home/apt,100,30,7,2020-10-17,0.17,1,249
20130134,Queen Irene's B & B (Lower Suite)(Secured Parking),139737649,Juan,,Washington Park West,39.70616,-104.98647,Private room,105,2,33,2020-10-14,0.77,2,364
20136580,Furnished private living quarters near downtown!,40552938,Jennifer,,North Park Hill,39.75705,-104.92875,Private room,50,30,3,2020-05-03,0.23,1,151
20153093,Modern home in fun neighborhood close to downtown,107572324,Andie,,Sloan Lake,39.75794,-105.03596,Entire home/apt,225,4,71,2021-01-10,1.68,1,21
20156713,"Mid-Century Luxury, Patio,Great for Groups/Fam 4br",5089337,Brian,,West Colfax,39.73624,-105.04096,Entire home/apt,186,1,51,2021-01-03,1.23,2,80
20163628,"Modern, Spacious Home with Victorian Charm",24517598,Alex,,West Highland,39.76321,-105.03722,Entire home/apt,199,1,154,2021-01-31,3.62,2,164
20169840,Beautiful Denver Historic Haunt,7524900,Jessica,,Capitol Hill,39.73431,-104.98259,Entire home/apt,286,30,21,2020-01-31,0.50,1,48
20185767,Luxury Loft on 16th st mall,2790624,Jeremy & Mariah,,CBD,39.7451,-104.99261,Entire home/apt,350,30,16,2021-01-01,0.39,1,148
20211505,Downtown Views From Fashionable North Lohi Home,21899708,Leon,,Sunnyside,39.77645,-105.01751,Entire home/apt,209,1,186,2020-12-23,4.45,1,213
20215458,SANITIZED - Cozy 1BE/1BA Loft w/AC 5 min to DT+420,9691307,Gretchen & Jim,,Whittier,39.75307,-104.96342,Entire home/apt,70,1,79,2021-01-25,1.92,11,355
20227444,Charming North Denver Home with all the Amenities!,144123521,VenandMegan,,West Highland,39.76281,-105.04813,Entire home/apt,96,2,124,2021-01-02,2.96,1,287
20248046,Charming & Modern Highlands Carriage House,11293995,Lucia,,Berkeley,39.77062,-105.03613,Entire home/apt,97,2,185,2021-01-12,4.59,1,242
20267608,BIG 1-BRs near Union Station with FREE PARKING,138179990,Guest Stars,,Union Station,39.75698,-104.99873,Entire home/apt,136,1,358,2021-01-02,8.44,2,0
20279733,Tennyson St Guesthouse with private patio,73253492,Peter,,Regis,39.7895,-105.0441,Entire home/apt,79,4,64,2021-01-17,1.51,1,331
20292902,15 min from DEN/DIA airport! Room and private bath,24637894,Stephanie,,DIA,39.80162,-104.7672,Private room,40,1,386,2020-03-12,9.51,1,304
20324521,Best of Both Worlds - Modern with Mountain Views,45054889,Aaron,,Five Points,39.76208,-104.99756,Entire home/apt,220,1,236,2021-01-19,5.83,1,131
20328119,SANITIZE - Quirky 1BE/1BA Gst/STE w/AC 5 min to DT,9691307,Gretchen & Jim,,City Park West,39.74117,-104.96213,Private room,35,1,103,2021-01-15,2.74,11,365
20331352,Relax and enjoy new Jefferson park Modern Townhome,36400258,Josh,,Jefferson Park,39.75036,-105.02113,Entire home/apt,255,2,32,2020-10-05,0.76,1,120
20421638,1 Bedroom with Mountain Views at Brooks Tower,24157036,Angela,,CBD,39.74723,-104.99764,Entire home/apt,130,30,4,2020-08-18,0.10,39,329
20425997,"Executive Suite, central location 1bd/1ba + patio",39659935,Imad,,Virginia Village,39.69599,-104.9262,Entire home/apt,80,30,73,2020-12-28,1.77,1,240
20441430,"Quiet, private apartment. 2 blks to City Park!",145885905,John,,North Park Hill,39.75441,-104.93813,Entire home/apt,70,1,259,2021-01-29,6.18,1,83
20451605,2br/2bath Furnished Luxury Suite,559867,Amine,,CBD,39.74688,-104.99758,Entire home/apt,135,30,7,2019-12-20,0.17,3,0
20454251,27TH FLOOR - 1 BEDROOM SPIRE,24157036,Angela,,CBD,39.74418,-104.99609,Entire home/apt,222,30,0,,,39,228
20518557,Modern & Spacious Highlands Home - Peloton!,2903727,Meghan,,West Highland,39.76411,-105.0481,Entire home/apt,271,2,39,2021-01-03,0.93,1,34
20537548,Modern Denver home with easy access to mountains!,18741192,Kelli,,Villa Park,39.72621,-105.03474,Entire home/apt,197,2,23,2020-11-22,0.55,1,0
20540209,Oasis in the City-5 mins 2 downtown 420 GLBT Chill,146663005,Leasha “Lisha”,,Sunnyside,39.77206,-105.01871,Private room,52,2,92,2020-08-18,2.36,1,48
20571137,Charming 2 bed/1 bath Condo - Great for Long Stays,29414054,Sally,,Capitol Hill,39.73862,-104.97989,Entire home/apt,150,5,5,2018-09-02,0.12,1,0
20574756,Mid modern style near downtown Denver,12357599,Jordy,,Whittier,39.75584,-104.97217,Entire home/apt,150,2,136,2020-12-31,3.27,1,0
20601544,Luxury Modern Home near Downtown  *sleep 7*,9268062,John,,Baker,39.71207,-104.99014,Entire home/apt,275,2,12,2020-02-15,0.31,1,0
20624536,"""Blue Ox"" Charming 2 Bedroom Triplex - S Broadway",61177011,Kerrie,,Speer,39.71571,-104.98651,Entire home/apt,112,2,180,2021-01-24,4.43,1,115
20652963,Suite Tennyson at Sloan's Lake,4336857,Ryan,,Sloan Lake,39.75557,-105.0445,Entire home/apt,60,2,151,2021-01-16,3.65,1,78
20678717,Frst level apartment - private rear entry,127886515,Yohannes,,Gateway - Green Valley Ranch,39.78201,-104.74724,Entire home/apt,65,30,35,2020-02-29,1.08,1,92
20680124,2 BD 2 BA Loft - Platte / Wash Park - Exec / Corp,141871359,Anthony,,Washington Park West,39.69349,-104.97806,Entire home/apt,89,30,23,2020-10-02,0.55,1,113
20690944,Capital Hill Condo - Top Floor - Great location,6980429,Eileen,,Capitol Hill,39.72823,-104.98241,Entire home/apt,55,30,110,2020-12-31,2.72,1,104
20695085,New Denver Apartment by Park/Pool in Stapleton,90253862,Megan,,Stapleton,39.7663,-104.88085,Entire home/apt,71,2,40,2021-01-10,1.93,1,163
20715678,CLEAN Comfy 4BDR House Near D’town,5225646,Christopher,,Virginia Village,39.68443,-104.93619,Entire home/apt,172,1,46,2020-11-27,1.12,1,143
20722746,420 Friendly 81,48954452,Jack,,Sloan Lake,39.75503,-105.05226,Entire home/apt,107,3,71,2019-09-30,1.75,6,107
20730936,Romantic Period House Close to Hip Galleries and Brew Pubs,7656786,Julia,,Five Points,39.75498,-104.98115,Entire home/apt,133,2,134,2021-01-02,3.27,2,0
20759470,Cap Hill Apartment,16085129,Mary Beth,,Capitol Hill,39.73689,-104.97565,Entire home/apt,70,30,14,2021-01-10,0.35,1,57
20761981,The Bargain Basement in the Heart of Downtown/LoHi,68274757,Anjanette &,,Highland,39.76214,-105.00586,Private room,39,1,123,2021-01-07,2.95,2,0
20772970,Mid-Century Brick Home in Ruby Hill,52958900,Jon + Talene,,Ruby Hill,39.69109,-105.01948,Entire home/apt,106,1,225,2021-01-28,5.51,2,12
20773156,NEW Downtown Luxury Furnished Private Room,559867,Amine,,CBD,39.74717,-104.99758,Private room,90,365,2,2019-01-31,0.05,3,365
20773269,Downtown Luxury Furnished King Private room,559867,Amine,,CBD,39.74533,-104.99582,Private room,95,365,0,,,3,365
20798560,"Quiet, comfy & clean private bedroom/ bathroom.",59227346,Ali,,Hampden South,39.63731,-104.90122,Private room,45,4,122,2020-10-22,2.95,1,82
20801760,Creative Loft Living in Curtis Park + RiNo Hood,1151473,Jorgen,,Five Points,39.75375,-104.98538,Entire home/apt,149,29,14,2020-12-01,0.35,1,326
20830968,Welcome to the York Street Speakeasy!,22207889,Robert,,Congress Park,39.73507,-104.95855,Entire home/apt,85,2,39,2021-01-08,2.64,1,103
20831334,The Denver Music House!,65133406,Michael,,Berkeley,39.77347,-105.03004,Entire home/apt,75,2,59,2020-11-20,1.43,1,0
20831478,*Sanitized* Bungalow with Amazing Game Room & Yard,4271793,Joshua,,Rosedale,39.67842,-104.97466,Entire home/apt,253,2,149,2021-01-03,3.63,1,0
20845158,"Private Room, 3+ month rental!",20215844,Christy,,Mar Lee,39.6955,-105.04048,Private room,50,90,0,,,1,90
20858680,Beautiful Wash Park Home 3 Bedroom,4322821,Kathryn,,Washington Park West,39.69953,-104.98068,Entire home/apt,220,29,10,2020-07-27,0.28,1,26
20882945,Denver's City Park Cottage House,28183156,Todd,,City Park West,39.74122,-104.9676,Entire home/apt,135,3,105,2021-01-04,2.64,1,0
20886026,Entire Home  - Quiet and Comfy!  Keypad Entry,105865103,Shatta,,Clayton,39.76309,-104.95289,Entire home/apt,124,2,38,2021-01-18,0.93,1,0
20904798,Dream Pad: 4-Story-3BR Townhouse-heart of RiNo,20443428,Salil,,Five Points,39.76445,-104.97759,Entire home/apt,429,2,118,2021-01-25,2.99,1,338
20996662,Capitol Hill Loft - Walking distance to EVERYTHING,151149715,Cameron,,North Capitol Hill,39.74053,-104.97469,Entire home/apt,83,2,196,2021-01-16,4.82,1,72
21007311,"Hip 2 bdrm Duplex, Parking, Pooch & 420 Friendly!",150734947,Lorenzo,,Northeast Park Hill,39.7657,-104.90743,Entire home/apt,89,1,263,2021-01-29,6.48,1,16
21011356,Spacious Home in Highlands / Sunnyside!,103278918,Elena,,Sunnyside,39.77495,-105.01227,Entire home/apt,99,1,149,2020-12-30,3.75,1,114
21013251,Home Away From Home,109171314,Germaine,,Barnum,39.72088,-105.02604,Entire home/apt,75,30,10,2018-09-02,0.27,1,357
21024630,Studio with private entrance and garden area,139314021,Jay,,East Colfax,39.74978,-104.8994,Entire home/apt,75,2,88,2021-01-03,2.18,2,83
21026144,Cozy Getaway in City Park West!,25302785,Melissa,,City Park West,39.74196,-104.96245,Private room,50,1,108,2020-09-08,2.68,1,6
21027294,Luxury Corporate Rental close to Downtown/Stadium,15444933,Ryan,,West Colfax,39.73774,-105.0412,Entire home/apt,154,30,68,2019-11-17,1.66,1,237
21027425,"Spacious, Comfortable Bungalow near Sloan's Lake!",151442685,Ashley,,West Colfax,39.73936,-105.03767,Entire home/apt,84,1,168,2021-01-14,4.16,1,43
21028558,Beautiful & Spacious Home-Univ Park/Central Denver,151451820,Michele And Czeslaw,,University Park,39.67521,-104.94267,Entire home/apt,236,3,128,2021-01-18,3.15,1,273
21030308,Beautiful Townhouse in Gorgeous Neighborhood,55726275,Sarsha,,Highland,39.76256,-105.02005,Entire home/apt,80,30,58,2020-12-09,1.43,11,1
21080559,"One Night Minimum, City/Mtns Cozy Garden Level Apt",113264940,Brad,,Platt Park,39.68938,-104.9761,Entire home/apt,58,1,443,2021-01-25,11.21,1,133
21097394,"Beautiful Private Carriage House, Heart of Denver",77149120,Sue And Joe,,Whittier,39.75246,-104.96125,Entire home/apt,199,3,33,2021-01-03,0.82,1,80
21110108,#1 Modern and Cozy on Logan St. in W. Wash Park,152232731,Ray,,Speer,39.71271,-104.98245,Entire home/apt,99,30,22,2020-12-07,0.55,2,262
21112417,Regis University/Chaffee Park/ARIA townhome,152257570,Cynthia,,Chaffee Park,39.79128,-105.02272,Private room,80,2,31,2020-09-10,0.79,1,45
21112509,"Live Urban Love Art, Capitol Hill",8092882,Rebekah.,,Capitol Hill,39.73826,-104.97672,Private room,56,29,76,2020-03-13,1.94,1,0
21120569,Private Brand New Guest Suite w/Bathroom & Patio,50669604,Lorissa,,Baker,39.72181,-104.99604,Entire home/apt,70,1,199,2021-01-19,5.05,1,70
21138541,S. Park Hill Apt Walking Distance to City Park!,121718072,Evolve Vacation Rental,,South Park Hill,39.74718,-104.91739,Entire home/apt,109,2,2,2019-08-10,0.10,9,6
21138594,Private Apartment w/ Easy Access to Everything!,10967727,Liz,,Athmar Park,39.69677,-105.00321,Entire home/apt,64,3,68,2020-11-14,2.35,1,87
21139957,Spacious Loft in the heart of Downtown Denver!,98259634,Melanie,,CBD,39.74068,-104.99335,Entire home/apt,411,2,72,2021-01-03,1.78,5,318
21140507,"Bright and Relaxing - DEN, DTC & DIA",3666717,Shawna,,Hampden South,39.63787,-104.89978,Entire home/apt,85,30,10,2020-10-03,0.25,1,223
21151336,Admire the Eclectic Aesthetic at a Historic City Sanctuary,151512284,Hanna,,Cheesman Park,39.73826,-104.96239,Entire home/apt,92,1,296,2021-01-25,7.36,1,60
21159516,Fantastic Skyline Views/Rooftop Deck,55479181,Claudia,,Five Points,39.75066,-104.97975,Entire home/apt,295,7,12,2018-10-29,0.30,1,23
21165225,Spacious and Cozy Walk out basement Apt.,150797741,Aweke,,Gateway - Green Valley Ranch,39.7821,-104.74929,Entire home/apt,80,28,50,2021-01-11,1.24,1,347
21177846,Sunny & Secluded Artist Studio Outside Downtown,54868205,Stephanie,,Whittier,39.75909,-104.97032,Entire home/apt,155,2,87,2020-10-25,2.17,1,87
21189932,The Railroad Overall Laundry Building,85020154,Cassandra (Sam),,Cole,39.77022,-104.96966,Entire home/apt,110,2,266,2021-01-21,6.60,1,107
21190815,"Modern, High-Rise Living {Views & Private Lanai}",63941537,Emily,,Belcaro,39.71179,-104.94991,Entire home/apt,167,30,2,2020-09-22,0.06,2,120
21205774,"The Highlands Hideout {"">""}",24149592,Jacob,,Berkeley,39.77111,-105.04653,Entire home/apt,153,3,21,2019-08-25,0.57,1,5
21216507,Downtown Denver Furnished Condo,1664538,John,,CBD,39.74561,-104.9953,Private room,80,30,0,,,2,87
21241714,Comfortable apartment 3,65787978,Luis,,Mar Lee,39.68659,-105.02535,Private room,25,2,75,2021-01-16,1.91,3,111
21241977,Nice Private bedroom 2,65787978,Luis,,Ruby Hill,39.68576,-105.02393,Private room,25,2,58,2020-12-04,1.46,3,111
21242678,Beautiful Warm and Cozy Home in the Highlands,118734623,Jasmin,,West Highland,39.76232,-105.03728,Entire home/apt,179,3,87,2020-12-29,2.18,1,106
21281617,Modern Sunny Loft-Style Condo in Cherry Creek!,10917089,Jeffrey,,Hilltop,39.7129,-104.94058,Entire home/apt,75,30,9,2020-12-19,0.25,5,293
21307722,"CLEAN & BRIGHT in the heart of Highlands, Denver",8010731,Dakota,,Highland,39.76452,-105.02148,Entire home/apt,150,30,56,2020-12-26,1.39,1,268
21327733,Bright One Bedroom One Bath Condo,61259890,David,,Hale,39.73354,-104.93133,Entire home/apt,85,30,14,2020-12-27,0.36,2,104
21435385,Bright & Beautiful in Sunnyside / Highland,18160608,Anne,,Highland,39.76847,-105.01009,Entire home/apt,71,30,81,2020-10-12,2.09,1,199
21447130,Wash Park Private Basement Bungalow with Hot tub!,2844261,Todd,,Speer,39.71146,-104.97412,Entire home/apt,91,1,110,2021-01-16,2.83,1,245
21454930,30+ Day Rental in Capitol Hill,24326234,Christina,,Capitol Hill,39.73573,-104.98033,Entire home/apt,73,30,255,2020-12-17,6.40,4,43
21459839,New Huge Luxury Denver Home - Massive Discount!,155804487,Brett Mason,,West Colfax,39.73616,-105.04198,Entire home/apt,310,28,113,2019-07-10,2.84,1,322
21478468,Denver Bungalow w/ Large Kitchen near Tennyson,35661802,Sean,,Berkeley,39.77663,-105.0493,Entire home/apt,200,30,0,,,1,358
21506048,The Williams Street Nest,76048536,Nelson,,Country Club,39.72554,-104.96668,Entire home/apt,229,29,10,2020-07-19,0.27,1,0
21513609,Entire Park Hill Home,489506,Doreen,,South Park Hill,39.74877,-104.93237,Entire home/apt,250,2,3,2020-10-16,0.26,3,21
21514625,Historic Curtis Park Townhome,1799191,Bricksandtimber (Ashlee & Graham),,Five Points,39.76281,-104.97502,Entire home/apt,86,30,8,2020-12-27,0.27,2,246
21516109,"Quiet, CLEAN and Private bedroom!",154378295,Catalina,,West Highland,39.75856,-105.03862,Private room,33,30,2,2020-03-18,0.14,1,151
21534828,NEWLY RENOVATED- Sunny Potter Highland Space,33326336,Allison,,Highland,39.76349,-105.02308,Entire home/apt,100,3,86,2020-12-28,2.19,1,145
21563426,LoHi Art Cottage- A Comfy Semi-Urban Oasis,155117775,Tony,,Highland,39.76552,-105.00234,Private room,45,2,186,2021-01-17,4.83,1,60
21568349,Monroe Bungalow,28425305,Nicole,,Congress Park,39.72983,-104.94507,Entire home/apt,195,30,10,2020-05-31,0.26,1,214
21580126,Beautiful 2bd/1bth walkable to RINO!,17299124,Katie,,Cole,39.76917,-104.97059,Entire home/apt,107,1,264,2021-01-28,6.71,3,117
21593423,Garden-Level Apartment near Chaffee Park,33294500,Shane,,Sunnyside,39.77905,-105.01381,Entire home/apt,108,2,168,2020-11-10,4.36,1,160
21605545,Fabulous 1-Bedroom Condo in Congress Park,93193594,Ben,,Cheesman Park,39.73586,-104.96021,Entire home/apt,79,29,3,2020-07-01,0.08,1,91
21606033,Happy Little townhome in popular West Wash Park,3147272,Tanji,,Washington Park West,39.69587,-104.97764,Entire home/apt,120,30,1,2020-10-31,0.32,1,0
21609746,Private suite in Denver's best neighborhood: LoHi,60249620,Shelley,,Highland,39.76497,-105.01138,Entire home/apt,84,2,114,2021-01-19,3.44,1,24
21630965,Spacious Mother-in-law Suite in Congress Park,19483688,James,,Congress Park,39.73681,-104.95569,Entire home/apt,66,2,163,2021-01-13,4.20,2,79
21662483,"Newly Remodeled Guest House in Westwood, Denver",36388414,Claire,,Westwood,39.71076,-105.04002,Entire home/apt,98,1,166,2020-03-15,4.49,1,153
